Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo,Sexo_cod,Comunidad autónoma_cod,Familia profesional_cod,nivel_educativo_cod,exitoso,cluster
AMBOS SEXOS,Galicia,INSTALACIÓN Y MANTENIMIENTO,68.7,MEDIO,0,11,16,1,0,0
AMBOS SEXOS,Galicia,"MADERA, MUEBLE Y CORCHO",77.1,MEDIO,0,11,17,1,0,0
AMBOS SEXOS,Galicia,MARÍTIMO-PESQUERA,82.5,MEDIO,0,11,18,1,1,0
AMBOS SEXOS,Galicia,QUÍMICA,70.2,MEDIO,0,11,19,1,0,0
AMBOS SEXOS,Galicia,SANIDAD,87.3,MEDIO,0,11,20,1,1,0
AMBOS SEXOS,Galicia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,88.8,MEDIO,0,11,22,1,1,0
AMBOS SEXOS,Galicia,"TEXTIL, CONFECCIÓN Y PIEL",88.2,MEDIO,0,11,23,1,1,0
AMBOS SEXOS,Galicia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,74.5,MEDIO,0,11,24,1,0,0
AMBOS SEXOS,Comunidad de Madrid,ACTIVIDADES FÍSICAS Y DEPORTIVAS,82.7,MEDIO,0,8,0,1,1,0
AMBOS SEXOS,Comunidad de Madrid,ADMINISTRACIÓN Y GESTIÓN,75.3,MEDIO,0,8,1,1,0,0
AMBOS SEXOS,Comunidad de Madrid,AGRARIA,67.0,MEDIO,0,8,2,1,0,0
AMBOS SEXOS,Comunidad de Madrid,ARTES GRÁFICAS,78.0,MEDIO,0,8,3,1,0,0
AMBOS SEXOS,Comunidad de Madrid,COMERCIO Y MARKETING,82.1,MEDIO,0,8,5,1,1,0
AMBOS SEXOS,Comunidad de Madrid,EDIFICACIÓN Y OBRA CIVIL,86.8,MEDIO,0,8,6,1,1,0
AMBOS SEXOS,Comunidad de Madrid,ELECTRICIDAD Y ELECTRÓNICA,73.1,MEDIO,0,8,7,1,0,0
AMBOS SEXOS,Comunidad de Madrid,ENERGÍA Y AGUA,41.3,MEDIO,0,8,8,1,0,0
AMBOS SEXOS,Comunidad de Madrid,FABRICACIÓN MECÁNICA,56.2,MEDIO,0,8,9,1,0,0
AMBOS SEXOS,Comunidad de Madrid,HOSTELERÍA Y TURISMO,69.0,MEDIO,0,8,10,1,0,0
AMBOS SEXOS,Comunidad de Madrid,IMAGEN PERSONAL,75.8,MEDIO,0,8,11,1,0,0
AMBOS SEXOS,Comunidad de Madrid,IMAGEN Y SONIDO,86.6,MEDIO,0,8,12,1,1,0
AMBOS SEXOS,Comunidad de Madrid,INDUSTRIAS ALIMENTARIAS,55.0,MEDIO,0,8,13,1,0,0
AMBOS SEXOS,Comunidad de Madrid,INFORMÁTICA Y COMUNICACIONES,80.1,MEDIO,0,8,15,1,1,0
AMBOS SEXOS,Comunidad de Madrid,INSTALACIÓN Y MANTENIMIENTO,68.5,MEDIO,0,8,16,1,0,0
AMBOS SEXOS,Comunidad de Madrid,"MADERA, MUEBLE Y CORCHO",75.0,MEDIO,0,8,17,1,0,0
AMBOS SEXOS,Comunidad de Madrid,QUÍMICA,69.7,MEDIO,0,8,19,1,0,0
AMBOS SEXOS,Comunidad de Madrid,SANIDAD,81.1,MEDIO,0,8,20,1,1,0
AMBOS SEXOS,Comunidad de Madrid,SEGURIDAD Y MEDIO AMBIENTE,46.3,MEDIO,0,8,21,1,0,0
AMBOS SEXOS,Comunidad de Madrid,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,78.0,MEDIO,0,8,22,1,0,0
AMBOS SEXOS,Comunidad de Madrid,"TEXTIL, CONFECCIÓN Y PIEL",72.3,MEDIO,0,8,23,1,0,0
AMBOS SEXOS,Comunidad de Madrid,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,67.3,MEDIO,0,8,24,1,0,0
AMBOS SEXOS,Región de Murcia,ACTIVIDADES FÍSICAS Y DEPORTIVAS,84.7,MEDIO,0,17,0,1,1,0
AMBOS SEXOS,Región de Murcia,ADMINISTRACIÓN Y GESTIÓN,72.1,MEDIO,0,17,1,1,0,0
AMBOS SEXOS,Región de Murcia,AGRARIA,70.9,MEDIO,0,17,2,1,0,0
AMBOS SEXOS,Región de Murcia,ARTES GRÁFICAS,60.7,MEDIO,0,17,3,1,0,0
AMBOS SEXOS,Región de Murcia,COMERCIO Y MARKETING,74.7,MEDIO,0,17,5,1,0,0
AMBOS SEXOS,Región de Murcia,EDIFICACIÓN Y OBRA CIVIL,82.5,MEDIO,0,17,6,1,1,0
AMBOS SEXOS,Región de Murcia,ELECTRICIDAD Y ELECTRÓNICA,67.3,MEDIO,0,17,7,1,0,0
AMBOS SEXOS,Región de Murcia,FABRICACIÓN MECÁNICA,77.2,MEDIO,0,17,9,1,0,0
AMBOS SEXOS,Región de Murcia,HOSTELERÍA Y TURISMO,63.7,MEDIO,0,17,10,1,0,0
AMBOS SEXOS,Región de Murcia,IMAGEN PERSONAL,79.6,MEDIO,0,17,11,1,0,0
AMBOS SEXOS,Región de Murcia,IMAGEN Y SONIDO,78.2,MEDIO,0,17,12,1,0,0
AMBOS SEXOS,Región de Murcia,INDUSTRIAS ALIMENTARIAS,66.9,MEDIO,0,17,13,1,0,0
AMBOS SEXOS,Región de Murcia,INFORMÁTICA Y COMUNICACIONES,73.5,MEDIO,0,17,15,1,0,0
AMBOS SEXOS,Región de Murcia,INSTALACIÓN Y MANTENIMIENTO,70.0,MEDIO,0,17,16,1,0,0
AMBOS SEXOS,Región de Murcia,"MADERA, MUEBLE Y CORCHO",79.3,MEDIO,0,17,17,1,0,0
AMBOS SEXOS,Región de Murcia,MARÍTIMO-PESQUERA,70.5,MEDIO,0,17,18,1,0,0
AMBOS SEXOS,Región de Murcia,QUÍMICA,66.3,MEDIO,0,17,19,1,0,0
AMBOS SEXOS,Región de Murcia,SANIDAD,79.6,MEDIO,0,17,20,1,0,0
AMBOS SEXOS,Región de Murcia,SEGURIDAD Y MEDIO AMBIENTE,96.2,MEDIO,0,17,21,1,1,0
AMBOS SEXOS,Región de Murcia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,83.0,MEDIO,0,17,22,1,1,0
AMBOS SEXOS,Región de Murcia,"TEXTIL, CONFECCIÓN Y PIEL",63.9,MEDIO,0,17,23,1,0,0
AMBOS SEXOS,Región de Murcia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,63.7,MEDIO,0,17,24,1,0,0
AMBOS SEXOS,Comunidad Foral de Navarra,ACTIVIDADES FÍSICAS Y DEPORTIVAS,89.1,MEDIO,0,7,0,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,ADMINISTRACIÓN Y GESTIÓN,90.4,MEDIO,0,7,1,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,AGRARIA,90.2,MEDIO,0,7,2,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,ARTES GRÁFICAS,78.2,MEDIO,0,7,3,1,0,0
AMBOS SEXOS,Comunidad Foral de Navarra,COMERCIO Y MARKETING,81.1,MEDIO,0,7,5,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,ELECTRICIDAD Y ELECTRÓNICA,80.3,MEDIO,0,7,7,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,ENERGÍA Y AGUA,74.7,MEDIO,0,7,8,1,0,0
AMBOS SEXOS,Comunidad Foral de Navarra,FABRICACIÓN MECÁNICA,84.3,MEDIO,0,7,9,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,HOSTELERÍA Y TURISMO,71.9,MEDIO,0,7,10,1,0,0
AMBOS SEXOS,Comunidad Foral de Navarra,IMAGEN PERSONAL,85.1,MEDIO,0,7,11,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,IMAGEN Y SONIDO,80.1,MEDIO,0,7,12,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,INDUSTRIAS ALIMENTARIAS,79.7,MEDIO,0,7,13,1,0,0
AMBOS SEXOS,Comunidad Foral de Navarra,INDUSTRIAS EXTRACTIVAS,90.8,MEDIO,0,7,14,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,INFORMÁTICA Y COMUNICACIONES,90.0,MEDIO,0,7,15,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,INSTALACIÓN Y MANTENIMIENTO,83.2,MEDIO,0,7,16,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,"MADERA, MUEBLE Y CORCHO",85.4,MEDIO,0,7,17,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,QUÍMICA,84.4,MEDIO,0,7,19,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,SANIDAD,94.3,MEDIO,0,7,20,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,92.7,MEDIO,0,7,22,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,"TEXTIL, CONFECCIÓN Y PIEL",92.5,MEDIO,0,7,23,1,1,0
AMBOS SEXOS,Comunidad Foral de Navarra,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,85.4,MEDIO,0,7,24,1,1,0
AMBOS SEXOS,País Vasco,ACTIVIDADES FÍSICAS Y DEPORTIVAS,91.8,MEDIO,0,15,0,1,1,0
AMBOS SEXOS,País Vasco,ADMINISTRACIÓN Y GESTIÓN,92.8,MEDIO,0,15,1,1,1,0
AMBOS SEXOS,País Vasco,AGRARIA,83.3,MEDIO,0,15,2,1,1,0
AMBOS SEXOS,País Vasco,ARTES GRÁFICAS,91.8,MEDIO,0,15,3,1,1,0
AMBOS SEXOS,País Vasco,COMERCIO Y MARKETING,93.3,MEDIO,0,15,5,1,1,0
AMBOS SEXOS,País Vasco,EDIFICACIÓN Y OBRA CIVIL,94.4,MEDIO,0,15,6,1,1,0
AMBOS SEXOS,País Vasco,ELECTRICIDAD Y ELECTRÓNICA,90.1,MEDIO,0,15,7,1,1,0
AMBOS SEXOS,País Vasco,FABRICACIÓN MECÁNICA,91.3,MEDIO,0,15,9,1,1,0
AMBOS SEXOS,País Vasco,HOSTELERÍA Y TURISMO,90.7,MEDIO,0,15,10,1,1,0
AMBOS SEXOS,País Vasco,IMAGEN PERSONAL,96.2,MEDIO,0,15,11,1,1,0
AMBOS SEXOS,País Vasco,IMAGEN Y SONIDO,99.1,MEDIO,0,15,12,1,1,0
AMBOS SEXOS,País Vasco,INDUSTRIAS ALIMENTARIAS,92.9,MEDIO,0,15,13,1,1,0
AMBOS SEXOS,País Vasco,INFORMÁTICA Y COMUNICACIONES,92.8,MEDIO,0,15,15,1,1,0
AMBOS SEXOS,País Vasco,INSTALACIÓN Y MANTENIMIENTO,92.5,MEDIO,0,15,16,1,1,0
AMBOS SEXOS,País Vasco,"MADERA, MUEBLE Y CORCHO",87.9,MEDIO,0,15,17,1,1,0
AMBOS SEXOS,País Vasco,MARÍTIMO-PESQUERA,89.5,MEDIO,0,15,18,1,1,0
AMBOS SEXOS,País Vasco,QUÍMICA,92.3,MEDIO,0,15,19,1,1,0
AMBOS SEXOS,País Vasco,SANIDAD,87.2,MEDIO,0,15,20,1,1,0
AMBOS SEXOS,País Vasco,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.4,MEDIO,0,15,22,1,1,0
AMBOS SEXOS,País Vasco,"TEXTIL, CONFECCIÓN Y PIEL",76.5,MEDIO,0,15,23,1,0,0
AMBOS SEXOS,País Vasco,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,90.0,MEDIO,0,15,24,1,1,0
AMBOS SEXOS,La Rioja,ACTIVIDADES FÍSICAS Y DEPORTIVAS,89.4,MEDIO,0,13,0,1,1,0
AMBOS SEXOS,La Rioja,ADMINISTRACIÓN Y GESTIÓN,77.7,MEDIO,0,13,1,1,0,0
AMBOS SEXOS,La Rioja,AGRARIA,69.4,MEDIO,0,13,2,1,0,0
AMBOS SEXOS,La Rioja,ARTES GRÁFICAS,81.2,MEDIO,0,13,3,1,1,0
AMBOS SEXOS,La Rioja,COMERCIO Y MARKETING,83.7,MEDIO,0,13,5,1,1,0
AMBOS SEXOS,La Rioja,EDIFICACIÓN Y OBRA CIVIL,84.0,MEDIO,0,13,6,1,1,0
AMBOS SEXOS,La Rioja,ELECTRICIDAD Y ELECTRÓNICA,73.9,MEDIO,0,13,7,1,0,0
AMBOS SEXOS,La Rioja,FABRICACIÓN MECÁNICA,69.8,MEDIO,0,13,9,1,0,0
AMBOS SEXOS,La Rioja,HOSTELERÍA Y TURISMO,76.1,MEDIO,0,13,10,1,0,0
AMBOS SEXOS,La Rioja,IMAGEN PERSONAL,74.9,MEDIO,0,13,11,1,0,0
AMBOS SEXOS,La Rioja,INDUSTRIAS ALIMENTARIAS,83.0,MEDIO,0,13,13,1,1,0
AMBOS SEXOS,La Rioja,INFORMÁTICA Y COMUNICACIONES,82.8,MEDIO,0,13,15,1,1,0
AMBOS SEXOS,La Rioja,INSTALACIÓN Y MANTENIMIENTO,79.5,MEDIO,0,13,16,1,0,0
AMBOS SEXOS,La Rioja,"MADERA, MUEBLE Y CORCHO",72.6,MEDIO,0,13,17,1,0,0
AMBOS SEXOS,La Rioja,QUÍMICA,91.4,MEDIO,0,13,19,1,1,0
AMBOS SEXOS,La Rioja,SANIDAD,74.6,MEDIO,0,13,20,1,0,0
AMBOS SEXOS,La Rioja,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,92.8,MEDIO,0,13,22,1,1,0
AMBOS SEXOS,La Rioja,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,76.8,MEDIO,0,13,24,1,0,0
AMBOS SEXOS,Ceuta,ACTIVIDADES FÍSICAS Y DEPORTIVAS,57.2,MEDIO,0,6,0,1,0,0
AMBOS SEXOS,Ceuta,ADMINISTRACIÓN Y GESTIÓN,0.0,MEDIO,0,6,1,1,0,1
AMBOS SEXOS,Ceuta,AGRARIA,47.0,MEDIO,0,6,2,1,0,0
AMBOS SEXOS,Ceuta,COMERCIO Y MARKETING,0.0,MEDIO,0,6,5,1,0,1
AMBOS SEXOS,Ceuta,EDIFICACIÓN Y OBRA CIVIL,75.8,MEDIO,0,6,6,1,0,0
AMBOS SEXOS,Ceuta,ELECTRICIDAD Y ELECTRÓNICA,56.0,MEDIO,0,6,7,1,0,0
AMBOS SEXOS,Ceuta,HOSTELERÍA Y TURISMO,57.0,MEDIO,0,6,10,1,0,0
AMBOS SEXOS,Ceuta,IMAGEN PERSONAL,65.1,MEDIO,0,6,11,1,0,0
AMBOS SEXOS,Ceuta,IMAGEN Y SONIDO,65.3,MEDIO,0,6,12,1,0,0
AMBOS SEXOS,Ceuta,INDUSTRIAS ALIMENTARIAS,82.8,MEDIO,0,6,13,1,1,0
AMBOS SEXOS,Ceuta,INFORMÁTICA Y COMUNICACIONES,0.0,MEDIO,0,6,15,1,0,1
AMBOS SEXOS,Ceuta,INSTALACIÓN Y MANTENIMIENTO,48.3,MEDIO,0,6,16,1,0,0
AMBOS SEXOS,Ceuta,SANIDAD,44.8,MEDIO,0,6,20,1,0,0
AMBOS SEXOS,Ceuta,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,72.0,MEDIO,0,6,22,1,0,0
AMBOS SEXOS,Ceuta,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,41.5,MEDIO,0,6,24,1,0,0
AMBOS SEXOS,Melilla,ACTIVIDADES FÍSICAS Y DEPORTIVAS,77.8,MEDIO,0,14,0,1,0,0
AMBOS SEXOS,Melilla,ADMINISTRACIÓN Y GESTIÓN,67.5,MEDIO,0,14,1,1,0,0
AMBOS SEXOS,Melilla,AGRARIA,71.0,MEDIO,0,14,2,1,0,0
AMBOS SEXOS,Melilla,COMERCIO Y MARKETING,55.6,MEDIO,0,14,5,1,0,0
AMBOS SEXOS,Melilla,ELECTRICIDAD Y ELECTRÓNICA,55.9,MEDIO,0,14,7,1,0,0
AMBOS SEXOS,Melilla,HOSTELERÍA Y TURISMO,69.5,MEDIO,0,14,10,1,0,0
AMBOS SEXOS,Melilla,IMAGEN PERSONAL,88.1,MEDIO,0,14,11,1,1,0
AMBOS SEXOS,Melilla,IMAGEN Y SONIDO,61.7,MEDIO,0,14,12,1,0,0
AMBOS SEXOS,Melilla,INFORMÁTICA Y COMUNICACIONES,74.2,MEDIO,0,14,15,1,0,0
AMBOS SEXOS,Melilla,INSTALACIÓN Y MANTENIMIENTO,57.4,MEDIO,0,14,16,1,0,0
AMBOS SEXOS,Melilla,SANIDAD,67.4,MEDIO,0,14,20,1,0,0
AMBOS SEXOS,Melilla,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,82.5,MEDIO,0,14,22,1,1,0
AMBOS SEXOS,Melilla,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,55.5,MEDIO,0,14,24,1,0,0
Hombres,Andalucía,ACTIVIDADES FÍSICAS Y DEPORTIVAS,88.1,MEDIO,1,0,0,1,1,0
Hombres,Andalucía,ADMINISTRACIÓN Y GESTIÓN,70.7,MEDIO,1,0,1,1,0,0
Hombres,Andalucía,AGRARIA,83.2,MEDIO,1,0,2,1,1,0
Hombres,Andalucía,ARTES GRÁFICAS,82.6,MEDIO,1,0,3,1,1,0
Hombres,Andalucía,COMERCIO Y MARKETING,77.6,MEDIO,1,0,5,1,0,0
Hombres,Andalucía,EDIFICACIÓN Y OBRA CIVIL,71.4,MEDIO,1,0,6,1,0,0
Hombres,Andalucía,ELECTRICIDAD Y ELECTRÓNICA,70.8,MEDIO,1,0,7,1,0,0
Hombres,Andalucía,ENERGÍA Y AGUA,100.0,MEDIO,1,0,8,1,1,0
Hombres,Andalucía,FABRICACIÓN MECÁNICA,70.2,MEDIO,1,0,9,1,0,0
Hombres,Andalucía,HOSTELERÍA Y TURISMO,71.3,MEDIO,1,0,10,1,0,0
Hombres,Andalucía,IMAGEN PERSONAL,71.5,MEDIO,1,0,11,1,0,0
Hombres,Andalucía,IMAGEN Y SONIDO,83.3,MEDIO,1,0,12,1,1,0
Hombres,Andalucía,INDUSTRIAS ALIMENTARIAS,72.6,MEDIO,1,0,13,1,0,0
Hombres,Andalucía,INDUSTRIAS EXTRACTIVAS,78.5,MEDIO,1,0,14,1,0,0
Hombres,Andalucía,INFORMÁTICA Y COMUNICACIONES,78.4,MEDIO,1,0,15,1,0,0
Hombres,Andalucía,INSTALACIÓN Y MANTENIMIENTO,73.2,MEDIO,1,0,16,1,0,0
Hombres,Andalucía,"MADERA, MUEBLE Y CORCHO",71.1,MEDIO,1,0,17,1,0,0
Hombres,Andalucía,MARÍTIMO-PESQUERA,85.4,MEDIO,1,0,18,1,1,0
Hombres,Andalucía,QUÍMICA,69.3,MEDIO,1,0,19,1,0,0
Hombres,Andalucía,SANIDAD,87.4,MEDIO,1,0,20,1,1,0
Hombres,Andalucía,SEGURIDAD Y MEDIO AMBIENTE,89.1,MEDIO,1,0,21,1,1,0
Hombres,Andalucía,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,82.1,MEDIO,1,0,22,1,1,0
Hombres,Andalucía,"TEXTIL, CONFECCIÓN Y PIEL",73.1,MEDIO,1,0,23,1,0,0
Hombres,Andalucía,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,71.0,MEDIO,1,0,24,1,0,0
Hombres,Aragón,ACTIVIDADES FÍSICAS Y DEPORTIVAS,90.0,MEDIO,1,1,0,1,1,0
Hombres,Aragón,ADMINISTRACIÓN Y GESTIÓN,71.9,MEDIO,1,1,1,1,0,0
Hombres,Aragón,AGRARIA,82.0,MEDIO,1,1,2,1,1,0
Hombres,Aragón,ARTES GRÁFICAS,82.6,MEDIO,1,1,3,1,1,0
Hombres,Aragón,COMERCIO Y MARKETING,80.4,MEDIO,1,1,5,1,1,0
Hombres,Aragón,EDIFICACIÓN Y OBRA CIVIL,73.8,MEDIO,1,1,6,1,0,0
Hombres,Aragón,ELECTRICIDAD Y ELECTRÓNICA,70.8,MEDIO,1,1,7,1,0,0
Hombres,Aragón,FABRICACIÓN MECÁNICA,72.9,MEDIO,1,1,9,1,0,0
Hombres,Aragón,HOSTELERÍA Y TURISMO,77.3,MEDIO,1,1,10,1,0,0
Hombres,Aragón,IMAGEN PERSONAL,81.5,MEDIO,1,1,11,1,1,0
Hombres,Aragón,IMAGEN Y SONIDO,88.8,MEDIO,1,1,12,1,1,0
Hombres,Aragón,INDUSTRIAS ALIMENTARIAS,66.2,MEDIO,1,1,13,1,0,0
Hombres,Aragón,INDUSTRIAS EXTRACTIVAS,92.6,MEDIO,1,1,14,1,1,0
Hombres,Aragón,INFORMÁTICA Y COMUNICACIONES,84.4,MEDIO,1,1,15,1,1,0
Hombres,Aragón,INSTALACIÓN Y MANTENIMIENTO,77.4,MEDIO,1,1,16,1,0,0
Hombres,Aragón,"MADERA, MUEBLE Y CORCHO",80.5,MEDIO,1,1,17,1,1,0
Hombres,Aragón,QUÍMICA,71.6,MEDIO,1,1,19,1,0,0
Hombres,Aragón,SANIDAD,81.5,MEDIO,1,1,20,1,1,0
Hombres,Aragón,SEGURIDAD Y MEDIO AMBIENTE,86.8,MEDIO,1,1,21,1,1,0
Hombres,Aragón,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,78.9,MEDIO,1,1,22,1,0,0
Hombres,Aragón,"TEXTIL, CONFECCIÓN Y PIEL",74.6,MEDIO,1,1,23,1,0,0
Hombres,Aragón,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,67.8,MEDIO,1,1,24,1,0,0
Hombres,Principado de Asturias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,52.1,MEDIO,1,16,0,1,0,0
Hombres,Principado de Asturias,ADMINISTRACIÓN Y GESTIÓN,59.6,MEDIO,1,16,1,1,0,0
Hombres,Principado de Asturias,AGRARIA,72.8,MEDIO,1,16,2,1,0,0
Hombres,Principado de Asturias,ARTES GRÁFICAS,58.2,MEDIO,1,16,3,1,0,0
Hombres,Principado de Asturias,COMERCIO Y MARKETING,69.6,MEDIO,1,16,5,1,0,0
Hombres,Principado de Asturias,ELECTRICIDAD Y ELECTRÓNICA,62.8,MEDIO,1,16,7,1,0,0
Hombres,Principado de Asturias,FABRICACIÓN MECÁNICA,68.1,MEDIO,1,16,9,1,0,0
Hombres,Principado de Asturias,HOSTELERÍA Y TURISMO,63.1,MEDIO,1,16,10,1,0,0
Hombres,Principado de Asturias,IMAGEN PERSONAL,50.5,MEDIO,1,16,11,1,0,0
Hombres,Principado de Asturias,IMAGEN Y SONIDO,88.3,MEDIO,1,16,12,1,1,0
Hombres,Principado de Asturias,INDUSTRIAS ALIMENTARIAS,68.3,MEDIO,1,16,13,1,0,0
Hombres,Principado de Asturias,INFORMÁTICA Y COMUNICACIONES,73.7,MEDIO,1,16,15,1,0,0
Hombres,Principado de Asturias,INSTALACIÓN Y MANTENIMIENTO,66.6,MEDIO,1,16,16,1,0,0
Hombres,Principado de Asturias,"MADERA, MUEBLE Y CORCHO",64.7,MEDIO,1,16,17,1,0,0
Hombres,Principado de Asturias,MARÍTIMO-PESQUERA,72.0,MEDIO,1,16,18,1,0,0
Hombres,Principado de Asturias,QUÍMICA,55.4,MEDIO,1,16,19,1,0,0
Hombres,Principado de Asturias,SANIDAD,84.7,MEDIO,1,16,20,1,1,0
Hombres,Principado de Asturias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,63.9,MEDIO,1,16,22,1,0,0
Hombres,Principado de Asturias,"TEXTIL, CONFECCIÓN Y PIEL",65.7,MEDIO,1,16,23,1,0,0
Hombres,Principado de Asturias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,69.7,MEDIO,1,16,24,1,0,0
Hombres,Islas Baleares,ACTIVIDADES FÍSICAS Y DEPORTIVAS,86.3,MEDIO,1,12,0,1,1,0
Hombres,Islas Baleares,ADMINISTRACIÓN Y GESTIÓN,79.0,MEDIO,1,12,1,1,0,0
Hombres,Islas Baleares,AGRARIA,80.1,MEDIO,1,12,2,1,1,0
Hombres,Islas Baleares,ARTES GRÁFICAS,87.6,MEDIO,1,12,3,1,1,0
Hombres,Islas Baleares,COMERCIO Y MARKETING,79.5,MEDIO,1,12,5,1,0,0
Hombres,Islas Baleares,EDIFICACIÓN Y OBRA CIVIL,69.1,MEDIO,1,12,6,1,0,0
Hombres,Islas Baleares,ELECTRICIDAD Y ELECTRÓNICA,75.6,MEDIO,1,12,7,1,0,0
Hombres,Islas Baleares,FABRICACIÓN MECÁNICA,74.5,MEDIO,1,12,9,1,0,0
Hombres,Islas Baleares,HOSTELERÍA Y TURISMO,80.5,MEDIO,1,12,10,1,1,0
Hombres,Islas Baleares,IMAGEN PERSONAL,89.4,MEDIO,1,12,11,1,1,0
Hombres,Islas Baleares,IMAGEN Y SONIDO,86.8,MEDIO,1,12,12,1,1,0
Hombres,Islas Baleares,INDUSTRIAS ALIMENTARIAS,86.7,MEDIO,1,12,13,1,1,0
Hombres,Islas Baleares,INFORMÁTICA Y COMUNICACIONES,85.7,MEDIO,1,12,15,1,1,0
Hombres,Islas Baleares,INSTALACIÓN Y MANTENIMIENTO,76.9,MEDIO,1,12,16,1,0,0
Hombres,Islas Baleares,"MADERA, MUEBLE Y CORCHO",78.7,MEDIO,1,12,17,1,0,0
Hombres,Islas Baleares,MARÍTIMO-PESQUERA,70.8,MEDIO,1,12,18,1,0,0
Hombres,Islas Baleares,SANIDAD,87.1,MEDIO,1,12,20,1,1,0
Hombres,Islas Baleares,SEGURIDAD Y MEDIO AMBIENTE,96.3,MEDIO,1,12,21,1,1,0
Hombres,Islas Baleares,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,92.3,MEDIO,1,12,22,1,1,0
Hombres,Islas Baleares,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,87.2,MEDIO,1,12,24,1,1,0
Hombres,Canarias,ADMINISTRACIÓN Y GESTIÓN,69.3,MEDIO,1,2,1,1,0,0
Hombres,Canarias,AGRARIA,77.9,MEDIO,1,2,2,1,0,0
Hombres,Canarias,ARTES GRÁFICAS,57.9,MEDIO,1,2,3,1,0,0
Hombres,Canarias,COMERCIO Y MARKETING,78.4,MEDIO,1,2,5,1,0,0
Hombres,Canarias,EDIFICACIÓN Y OBRA CIVIL,77.2,MEDIO,1,2,6,1,0,0
Hombres,Canarias,ELECTRICIDAD Y ELECTRÓNICA,70.0,MEDIO,1,2,7,1,0,0
Hombres,Canarias,ENERGÍA Y AGUA,59.9,MEDIO,1,2,8,1,0,0
Hombres,Canarias,FABRICACIÓN MECÁNICA,78.3,MEDIO,1,2,9,1,0,0
Hombres,Canarias,HOSTELERÍA Y TURISMO,69.3,MEDIO,1,2,10,1,0,0
Hombres,Canarias,IMAGEN PERSONAL,61.9,MEDIO,1,2,11,1,0,0
Hombres,Canarias,IMAGEN Y SONIDO,74.0,MEDIO,1,2,12,1,0,0
Hombres,Canarias,INDUSTRIAS ALIMENTARIAS,69.2,MEDIO,1,2,13,1,0,0
Hombres,Canarias,INFORMÁTICA Y COMUNICACIONES,69.9,MEDIO,1,2,15,1,0,0
Hombres,Canarias,INSTALACIÓN Y MANTENIMIENTO,75.7,MEDIO,1,2,16,1,0,0
Hombres,Canarias,"MADERA, MUEBLE Y CORCHO",71.1,MEDIO,1,2,17,1,0,0
Hombres,Canarias,MARÍTIMO-PESQUERA,79.0,MEDIO,1,2,18,1,0,0
Hombres,Canarias,QUÍMICA,78.3,MEDIO,1,2,19,1,0,0
Hombres,Canarias,SANIDAD,85.7,MEDIO,1,2,20,1,1,0
Hombres,Canarias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,80.6,MEDIO,1,2,22,1,1,0
